label	url
Metzler European Growth	/fonds/wkn/987736
Metzler European Smaller Companies	/fonds/wkn/987735
Metzler Geldmarkt	/fonds/wkn/976168
Metzler Global Selection	/fonds/wkn/987737
METZLER INTERNATIONAL GROWTH	/fonds/wkn/989439
Metzler Japanese Equity Fund	/fonds/wkn/989437
Metzler Wachstum International	/fonds/wkn/975225
MFS Meridian Funds - Emerging Markets Debt Fund	/fonds/wkn/657049
MFS Meridian Funds - European Bond Fund	/fonds/wkn/989628
MFS Meridian Funds - European Equity Fund	/fonds/wkn/989620
MFS Meridian Funds - European Value Fund	/fonds/wkn/657059
MFS Meridian Funds - Global Equity Fund	/fonds/wkn/989632
MFS Meridian Funds - Global Total Return Fund	/fonds/wkn/A0ESBL
MFS Meridian Funds - Research Bond Fund	/fonds/wkn/A0F4WJ
MFS Meridian Funds - Research International Fund	/fonds/wkn/A0ESA4
MFS Meridian Funds - Strategic Income Fund	/fonds/wkn/A0F4WF
MFS Meridian Funds - U.S. Large-Cap Growth Fund	/fonds/wkn/989616
MFS Meridian Funds - US Government Bond Fund	/fonds/wkn/A0F4WG
MFS Meridian Funds - US Value Fund	/fonds/wkn/657053
Monega Chance	/fonds/wkn/532107
Monega Ertrag	/fonds/wkn/532108
Monega Euro-Bond	/fonds/wkn/532106
Monega Euroland	/fonds/wkn/532105
MONEGA FAIRINVEST AKTIEN	/fonds/wkn/756084
Monega Germany	/fonds/wkn/532103
Monega Innovation	/fonds/wkn/532102
Monega Short Track SGB	/fonds/wkn/532100
Morgan Stanley Investment Funds - Asian Equity Fund	/fonds/wkn/986715
Morgan Stanley Investment Funds - Asian Property	/fonds/wkn/987349
Morgan Stanley Investment Funds - Emerging Europe Middle Ea	/fonds/wkn/579806
Morgan Stanley Investment Funds - Emerging Markets Deomestic	/fonds/wkn/A0MKYN
Morgan Stanley Investment Funds - Euro Bond Fund	/fonds/wkn/986731
Morgan Stanley Investment Funds - Euro Strategic Bond Fund	/fonds/wkn/986733
Morgan Stanley Investment Funds - European Currencies High Y	/fonds/wkn/986761
Morgan Stanley Investment Funds - European Property Fund	/fonds/wkn/987352
Morgan Stanley Investment Funds - Global Bond Fund	/fonds/wkn/986735
Morgan Stanley Investment Funds - Indian Equity Fund	/fonds/wkn/A0LAYY
Morgan Stanley Investment Funds - Latin American Equity Fund	/fonds/wkn/986745
Morgan Stanley Investment Funds - Short Maturity Euro Bond F	/fonds/wkn/986751
Morgan Stanley Investment Funds - US Advantage Fund	/fonds/wkn/A0HG5T
Morgan Stanley Investment Funds - US Growth Fund	/fonds/wkn/986729
Morgan Stanley Investment Funds US Advantage Fund	/fonds/wkn/A0LAYF
Morgan Stanley Investment Funds US Growth Fund	/fonds/wkn/A0LA1C
MORGAN STANLEY P2 VALUE	/fonds/wkn/A0F6G8
MSCI EUROPE UCITS ETF	/fonds/wkn/A1C22L
MSCI Japan UCITS ETF	/fonds/wkn/A1C0BD
MSCI USA UCITS ETF	/fonds/wkn/A1C22K
Multi Invest OP	/fonds/wkn/926200
Multirent-INVEST	/fonds/wkn/847921
MUP HORIZONT 10	/fonds/wkn/A0M2H7
MVB UNION RENTEN PLUS	/fonds/wkn/531427
Natixis Emerging Europe Fund	/fonds/wkn/989738
Natixis Europe Smaller Companies Fund	/fonds/wkn/987532
Natixis Europe Smaller Companies Fund	/fonds/wkn/987533
NESTOR Afrika Fonds	/fonds/wkn/A0RELJ
NESTOR Australien Fonds	/fonds/wkn/570769
NESTOR CHINA FONDS	/fonds/wkn/A1JDK8
NESTOR Europa Fonds	/fonds/wkn/972878
NESTOR Fernost Fonds	/fonds/wkn/972880
NESTOR Gold Fonds	/fonds/wkn/570771
NESTOR Osteuropa Fonds	/fonds/wkn/A1C35V
NESTOR Osteuropa Fonds	/fonds/wkn/930905
New Energy Fund	/fonds/wkn/581365
Nippon Portfolio	/fonds/wkn/930729
NN (L) Global Equity	/fonds/wkn/973051
NN (L) Global Sustainable Equity	/fonds/wkn/797410
NOAH-Mix OP	/fonds/wkn/979953
Nomura Asia Pacific Fonds	/fonds/wkn/848407
Nomura Asian Bonds Fonds	/fonds/wkn/848442
Nomura Real Return Fonds	/fonds/wkn/848436
nordasia.com	/fonds/wkn/979217
Nordea 1 - Emerging Consumer Fund	/fonds/wkn/A0RASQ
Nordea 1 - European High Yield Bond Fund	/fonds/wkn/A0J3X4
Nordea 1 - European Value Fund	/fonds/wkn/973347
Nordea 1 - Stable Return Fund	/fonds/wkn/A0J3XL
Nordea Fund of Funds Balanced	/fonds/wkn/989078
Nordic Equity Fund	/fonds/wkn/973346
NORDINTERNET	/fonds/wkn/978530
Nordlux Pro Fondsmanagement - Nordlux Pro 100	/fonds/wkn/921792
North American Value Fund	/fonds/wkn/358453
North American Value Fund	/fonds/wkn/973348
Norwegian Bond Fund	/fonds/wkn/988130
Norwegian Equity Fund	/fonds/wkn/358491
Norwegian Kroner Reserve	/fonds/wkn/987173
NV Strategie - Dynamic	/fonds/wkn/A0JEL5
OEko-Aktienfonds	/fonds/wkn/971682
oekoworld Klima	/fonds/wkn/A0MX8G
oekoworld oekovision Classic	/fonds/wkn/974968
OEkoWorld2 OEkoTrust	/fonds/wkn/A0Q8NL
OP Bond Euro Plus	/fonds/wkn/979951
OP Euroland Werte	/fonds/wkn/977856
OP Europa Balanced	/fonds/wkn/511744
OP Exklusiv Aktien Select	/fonds/wkn/A0M6W6
OP Extra Bond Euro - hedged	/fonds/wkn/978802
OP Food	/fonds/wkn/848665
Oppenheim DA	/fonds/wkn/848632
Oppenheim Portfolio	/fonds/wkn/847130
Oppenheim Portfolio	/fonds/wkn/848653
Oppenheim Spezial III	/fonds/wkn/848605
Optiselect Global Equity	/fonds/wkn/A0J3GE
Ossiam ETF CAC 40 Equal Weight NR	/fonds/wkn/A1JH1Y
Ossiam ETF Emerging Markets Minimum Variance NR (EUR)	/fonds/wkn/A1JPU9
Ossiam ETF iSTOXX Europe Minimum Variance NR	/fonds/wkn/A1JH10
Ossiam ETF Stoxx Europe 600 Equal Weight NR	/fonds/wkn/A1JH12
OSSIAM ETF WORLD MINIMUM VARIANCE NR (1C(EUR))	/fonds/wkn/A1J2XZ
Oyster Diversified	/fonds/wkn/926300
Oyster European Fixed Income 	/fonds/wkn/926298
Oyster European Opportunities	/fonds/wkn/926293
Oyster European Opportunities	/fonds/wkn/792646
Oyster European Small Cap	/fonds/wkn/A0B5FS
Oyster Italian Opportunities	/fonds/wkn/986623
Oyster Italian Value	/fonds/wkn/926291
Oyster US Dollar Bonds 	/fonds/wkn/926297
Pan European Smaller Companies Fund	/fonds/wkn/A0HMGB
PAN EUROPEAN SMALLER COMPANIES FUND	/fonds/wkn/989229
Partners Group Listed Investments SICAV - Listed Infrastruct	/fonds/wkn/A0KET4
Parvest - Bond USD Government	/fonds/wkn/971410
PARVEST BOND EURO	/fonds/wkn/987129
PARVEST BOND EURO GOVERNMENT	/fonds/wkn/937978
PARVEST BOND EURO MEDIUM TERM	/fonds/wkn/989194
PARVEST BOND EURO SHORT TERM	/fonds/wkn/A0D8X5
PARVEST CONVERTIBLE BOND EUROPE	/fonds/wkn/988702
PARVEST DIVERSIFIED DYNAMIC	/fonds/wkn/987035
PARVEST DIVERSIFIED DYNAMIC	/fonds/wkn/987036
PARVEST EQUITY AUSTRALIA	/fonds/wkn/937813
PARVEST EQUITY EUROPE MID CAP	/fonds/wkn/986206
PARVEST EQUITY EUROPE MID CAP	/fonds/wkn/986205
PARVEST EQUITY EUROPE SMALL CAP	/fonds/wkn/A0MY3W
PARVEST EQUITY EUROPE VALUE	/fonds/wkn/913544
PARVEST EQUITY HIGH DIVIDEND EUROPE	/fonds/wkn/937835
PARVEST EQUITY JAPAN	/fonds/wkn/972547
PARVEST EQUITY JAPAN SMALL CAP	/fonds/wkn/986476
PARVEST EQUITY LATIN AMERICA	/fonds/wkn/989128
PARVEST EQUITY RUSSIA	/fonds/wkn/A0NCZP
PARVEST EQUITY USA	/fonds/wkn/972565
PARVEST EQUITY USA MID CAP	/fonds/wkn/A0F5DZ
PARVEST EQUITY WORLD UTILITIES	/fonds/wkn/A1T8YR
PARVEST FLEXIBLE BOND EUROPE CORPORATE	/fonds/wkn/926281
PARVEST GLOBAL ENVIRONMENT	/fonds/wkn/A0NE8U
PARVEST STEP 90 EURO	/fonds/wkn/778865
PARVEST SUSTAINABLE EQUITY EUROPE	/fonds/wkn/A0LCKG
PEH SICAV - PEH EMPIRE	/fonds/wkn/988006
PEH SICAV - PEH STRATEGIE FLEXIBEL	/fonds/wkn/988008
Perkins US Strategic Value Fund	/fonds/wkn/588442
Perkins US Strategic Value Fund	/fonds/wkn/588443
Phaidros Funds - Balanced	/fonds/wkn/A0MN91
PHARMA/wHEALTH	/fonds/wkn/973039
PHARMA/wHEALTH	/fonds/wkn/A0LFPZ
PI Global Value Fund	/fonds/wkn/A0NE9G
Pictet-Agriculture	/fonds/wkn/A0X8VA
Pictet-Asian Equities Ex Japan	/fonds/wkn/608166
Pictet-Asian Equities Ex Japan	/fonds/wkn/157164
Pictet-Asian Local Currency Debt	/fonds/wkn/A0ML2C
Pictet-Biotech	/fonds/wkn/988562
Pictet-Biotech	/fonds/wkn/A0B6Q2
Pictet-Biotech	/fonds/wkn/938951
Pictet-Clean Energy	/fonds/wkn/A0MRNV
Pictet-Clean Energy	/fonds/wkn/A0MQNA
Pictet-Digital Communication	/fonds/wkn/926085
Pictet-Eastern Europe	/fonds/wkn/694224
Pictet-Emerging Local Currency Debt	/fonds/wkn/A0LARW
Pictet-Emerging Local Currency Debt	/fonds/wkn/A0LARV
Pictet-Emerging Local Currency Debt	/fonds/wkn/A0ML2E
Pictet-Emerging Markets	/fonds/wkn/972822
Pictet-EUR Bonds	/fonds/wkn/675179
Pictet-EUR Bonds	/fonds/wkn/675178
Pictet-EUR Corporate Bonds	/fonds/wkn/675191
Pictet-EUR Corporate Bonds	/fonds/wkn/675190
Pictet-EUR High Yield	/fonds/wkn/797785
Pictet-EUR High Yield	/fonds/wkn/797786
Pictet-EUR Liquidity	/fonds/wkn/675164
Pictet-EUR Short Mid-Term Bonds	/fonds/wkn/357959
Pictet-EUR Short Mid-Term Bonds	/fonds/wkn/357960
Pictet-Euroland Index	/fonds/wkn/A0LCCQ
Pictet-Europe Index	/fonds/wkn/A0LCT4
Pictet-Europe Index	/fonds/wkn/694230
Pictet-Europe Index	/fonds/wkn/694229
Pictet-European Equity Selection	/fonds/wkn/694213
Pictet-European Equity Selection	/fonds/wkn/A0MQMJ
PIMCO Euro Short Maturity Source ETF	/fonds/wkn/A1H497
PINEBRIDGE GLOBAL EMERGING MARKETS FUND A USD	/fonds/wkn/A0HFZW
Pioneer Funds - Absolute Return Currencies	/fonds/wkn/A0MJ5N
Pioneer Funds - Absolute Return Multi-Strategy Growth A EUR 	/fonds/wkn/A0Q9X2
Pioneer Funds - Asia (Ex. Japan) Equity A EUR ND	/fonds/wkn/580512
Pioneer Funds - China Equity A EUR ND	/fonds/wkn/797587
Pioneer Funds - China Equity I USD ND	/fonds/wkn/576702
Pioneer Funds - Core European Equity	/fonds/wkn/552795
Pioneer Funds - Core European Equity A EUR ND	/fonds/wkn/580469
Pioneer Funds - Core European Equity A USD D	/fonds/wkn/570099
Pioneer Funds - Emerging Europe and Mediterranean Equity	/fonds/wkn/A0MJ4B
Pioneer Funds - Emerging Europe and Mediterranean Equity A E	/fonds/wkn/580460
Pioneer Funds - Emerging Europe and Mediterranean Equity C E	/fonds/wkn/580461
Pioneer Funds - Emerging Markets Bond A EUR ND	/fonds/wkn/580521
Pioneer Funds - Emerging Markets Equity A EUR ND	/fonds/wkn/580472
Pioneer Funds - Emerging Markets Equity C EUR ND	/fonds/wkn/580473
Pioneer Funds - Euro Aggregate Bond A EUR DA	/fonds/wkn/A0Q60C
Pioneer Funds - Euro Aggregate Bond A EUR ND	/fonds/wkn/A0NB5P
Pioneer Funds - Euro Bond A EUR ND	/fonds/wkn/580515
Pioneer Funds - Euro Corporate Bond A EUR ND	/fonds/wkn/797590
Pioneer Funds - European Equity Target Income A EUR SA	/fonds/wkn/A1JPBJ
Pioneer Funds - European Potential A EUR ND	/fonds/wkn/A0MJ5A
Pioneer Funds - European Research A EUR ND	/fonds/wkn/580475
Pioneer Funds - European Research A USD ND	/fonds/wkn/570085
Pioneer Funds - Global Ecology A EUR ND	/fonds/wkn/A0MJ48
Pioneer Funds - Global Select A EUR ND	/fonds/wkn/A0MJ4R
Pioneer Funds - Indian Equity A USD ND	/fonds/wkn/A0Q91Y
Pioneer Funds - Italian Equity A EUR ND	/fonds/wkn/580457
Pioneer Funds - Italian Equity C EUR ND	/fonds/wkn/580458
Pioneer Funds - Japanese Equity A EUR ND	/fonds/wkn/580499
Pioneer Funds - Japanese Equity C EUR ND	/fonds/wkn/580510
Pioneer Funds - Real Assets Target Income A EUR ND	/fonds/wkn/A1JPBG
Pioneer Funds Austria - America Stock	/fonds/wkn/921406
Pioneer Funds Austria - Austria Stock	/fonds/wkn/988044
Pioneer Funds Austria - Austria Stock	/fonds/wkn/577647
Pioneer Funds Austria - Dollar Short Term	/fonds/wkn/989875
Pioneer Funds Austria - Eastern Europe Stock	/fonds/wkn/973065
Pioneer Funds Austria - Energy Stock	/fonds/wkn/551326
Pioneer Funds Austria - Ethik Fonds	/fonds/wkn/A0ERMR
Pioneer Funds Austria - Euro Government Bond	/fonds/wkn/970877
Pioneer Funds Austria - Gold Stock	/fonds/wkn/577661
Pioneer Funds Austria - Gold Stock	/fonds/wkn/970962
Pioneer Funds Austria - Komfort Invest dynamisch	/fonds/wkn/804501
Pioneer Funds Austria - Komfort Invest progressiv	/fonds/wkn/541576
Pioneer Funds Austria - Latin America Stock	/fonds/wkn/987071
Pioneer Funds Austria - Russia Stock	/fonds/wkn/157698
Pioneer Funds Austria - Russia Stock	/fonds/wkn/594867
Pioneer Investments Aktien Rohstoffe A	/fonds/wkn/977988
Pioneer Investments Discount Balanced A DA	/fonds/wkn/701270
Pioneer Investments Euro Bond Medium	/fonds/wkn/975231
Pioneer Investments Euroaktien	/fonds/wkn/979214
Pioneer Investments German Equity A ND	/fonds/wkn/975230
Pioneer Investments Global Convertibles	/fonds/wkn/848495
Pioneer Investments Substanzwerte	/fonds/wkn/979200
Pioneer Investments Top World	/fonds/wkn/977973
PowerShares Dynamic US Market UCITS ETF	/fonds/wkn/A0M2EH
PowerShares EuroMTS Cash 3 Months UCITS ETF	/fonds/wkn/A0RAC9
PowerShares FTSE RAFI Emerging Markets UCITS ETF	/fonds/wkn/A0M2EK
PowerShares FTSE RAFI Europe Mid-Small UCITS ETF	/fonds/wkn/A0M2ED
PowerShares FTSE RAFI Europe UCITS ETF	/fonds/wkn/A0M2EC
PowerShares FTSE RAFI US 1000 UCITS ETF	/fonds/wkn/A0M2EA
PowerShares Global Clean Energy UCITS ETF	/fonds/wkn/A0M2EG
PowerShares Global Listed Private Equity UCITS ETF	/fonds/wkn/A0M2EE
PowerShares Global Water UCITS ETF	/fonds/wkn/A0M2EF
PowerShares NASDAQ-100 EQQQ UCITS ETF	/fonds/wkn/801498
PRIMA - Classic	/fonds/wkn/A0D9KC
PRIMA - Jumbo	/fonds/wkn/A0JMLV
PRIME VALUES Growth	/fonds/wkn/987852
PRIME VALUES Income	/fonds/wkn/986054
PRIVACON ETF-Dachfonds Aktien global	/fonds/wkn/A14N7Z
Pro Fonds (Lux) Emerging Markets	/fonds/wkn/973026
Pro Fonds (Lux) Inter-Bond	/fonds/wkn/973025
PROMETHEUS GLOBAL TRENDRUNNER	/fonds/wkn/A0KEBB
PTAM Balanced Portfolio OP	/fonds/wkn/987725
PVV SICAV PVV CLASSIC	/fonds/wkn/A0F5CE
Quint Essence Strategy Defensive	/fonds/wkn/974560
Raiffeisen-EmergingMarkets-Aktien (R)	/fonds/wkn/661702
Raiffeisen-EmergingMarkets-Rent	/fonds/wkn/A0B9ES
Raiffeisen-Energie-Aktien	/fonds/wkn/A0B70A
Raiffeisen-Energie-Aktien	/fonds/wkn/A0B70D
Raiffeisen-Eurasien-Aktien (R)	/fonds/wkn/591730
Raiffeisen-Eurasien-Aktien (R)	/fonds/wkn/591731
Raiffeisen-Eurasien-Aktien (R)	/fonds/wkn/622888
Raiffeisen-Euro-Rent (R)	/fonds/wkn/926452
Raiffeisen-Euro-Rent (R)	/fonds/wkn/622851
Raiffeisen-Euro-Rent (R)	/fonds/wkn/658851
Raiffeisen-Euro-ShortTerm-Rent (R)	/fonds/wkn/602245
Raiffeisen-Europa-Aktien	/fonds/wkn/988493
Raiffeisen-Europa-Aktien (R)	/fonds/wkn/534049
Raiffeisen-Europa-Aktien (R)	/fonds/wkn/578452
Raiffeisen-Europa-HighYield (R)	/fonds/wkn/921293
Raiffeisen-Europa-HighYield (R)	/fonds/wkn/921291
Raiffeisen-Europa-SmallCap (R)	/fonds/wkn/813154
Raiffeisen-Europa-SmallCap (R)	/fonds/wkn/813156
Raiffeisen-EuroPlus-Rent	/fonds/wkn/971129
Raiffeisen-EuroPlus-Rent (R)	/fonds/wkn/939379
Raiffeisen-Global-Aktien	/fonds/wkn/971029
Raiffeisen-Global-Rent (R)	/fonds/wkn/938983
Raiffeisen-Global-Rent (R)	/fonds/wkn/971727
Raiffeisen-Nachhaltigkeitsfonds-Aktien (R)	/fonds/wkn/633634
RBS Market Access TOPIX EUR Hedged Index ETF 	/fonds/wkn/A1H6JD
RIM GLOBAL OPPORTUNITIES	/fonds/wkn/580451
RMB Income Plus Portfolio	/fonds/wkn/A1JG4Q
Robeco All Strategy Euro Bonds	/fonds/wkn/988157
Robeco Asia-Pacific Equities	/fonds/wkn/988149
Robeco Chinese Equities	/fonds/wkn/A0CA01
Robeco Emerging Markets Equities	/fonds/wkn/A0CATR
Robeco Emerging Stars Equities	/fonds/wkn/A0LE9R
Robeco Euro Credit Bonds	/fonds/wkn/A0D9JD
Robeco European Conservative Equities	/fonds/wkn/A0NC7K
Robeco Flex-o-rente	/fonds/wkn/A0HGD3
Robeco Global Consumer Trends Equities	/fonds/wkn/A0CA0W
Robeco Global Total Return Bond Fund SICAV	/fonds/wkn/A1WZHE
Robeco High Yield Bonds	/fonds/wkn/988158
Robeco Lux-o-rente	/fonds/wkn/912419
Robeco N.V.	/fonds/wkn/970259
Robeco New World Financial Equities	/fonds/wkn/A0CA0S
Robeco Property Equities	/fonds/wkn/A0CA0U
RobecoSAM Global Small Cap Equities	/fonds/wkn/A0M2X3
RobecoSAM Smart Energy Fund	/fonds/wkn/913257
RobecoSAM Sustainable European Equities	/fonds/wkn/A0CATQ
RobecoSAM Sustainable Global Equities	/fonds/wkn/A0CA6D
RobecoSAM Sustainable Healthy Living Fund	/fonds/wkn/A0M2X7
Rolinco	/fonds/wkn/970254
RP Global Real Estate	/fonds/wkn/A0KEYG
RP Rendite Plus - Allianz Vermoegenskonzept Ausgewogen	/fonds/wkn/A0M2S3
RSI International OP	/fonds/wkn/531512
RT VIF Versicherung International Fonds	/fonds/wkn/972790
RT VIF Versicherung International Fonds	/fonds/wkn/603225
RT Vorsorge 14 Rentenfonds	/fonds/wkn/989542
RWS-Aktienfonds	/fonds/wkn/976330
RWS-DYNAMIK	/fonds/wkn/976333
RWS-ERTRAG	/fonds/wkn/976337
S&P 500 UCITS ETF	/fonds/wkn/A1C22M
SAM SMART MATERIALS FUND B	/fonds/wkn/A0BL6T
Sarasin EquiSar - Global	/fonds/wkn/988087
Sarasin New Power Fund	/fonds/wkn/A0MM6Z
SARASIN OEKOSAR EQUITY GLOBAL A	/fonds/wkn/A0F6ES
Sarasin Sustainable Bond - EUR Corporates	/fonds/wkn/972162
Sarasin Sustainable Bond EUR	/fonds/wkn/113590
Sarasin Sustainable Equity - Global	/fonds/wkn/921125
Sarasin Sustainable Portfolio - Balanced (EUR) 	/fonds/wkn/973502
Sarasin Sustainable Water Fund	/fonds/wkn/A0M90M
Sauren Global Balanced	/fonds/wkn/A0MZ0S
Sauren Global Balanced	/fonds/wkn/930920
Sauren Global Champions	/fonds/wkn/603364
Sauren Global Champions	/fonds/wkn/A0MZ0T
Sauren Global Defensiv	/fonds/wkn/A0MYJG
Sauren Global Defensiv	/fonds/wkn/214466
Sauren Global Growth	/fonds/wkn/989614
Sauren Global Growth	/fonds/wkn/A0MZ0R
Sauren Global Growth Plus	/fonds/wkn/940641
Sauren Global Opportunities	/fonds/wkn/930921
Sauren Global Stable Growth	/fonds/wkn/791695
Sauren Global Stable Growth	/fonds/wkn/A0MZ0U
Sauren Zielvermoegen 2020	/fonds/wkn/A0MX7L
Sauren Zielvermoegen 2030	/fonds/wkn/A0MX7M
Sauren Zielvermoegen 2040	/fonds/wkn/A0MX7N
Schoellerbank Aktienfonds Value	/fonds/wkn/974145
Schoellerbank Anleihefonds	/fonds/wkn/973040
SCHOELLERBANK ANLEIHEFONDS	/fonds/wkn/589075
Schoellerbank Kurzinvest	/fonds/wkn/974146
Schoellerbank Vorsorgefonds	/fonds/wkn/973985
Schoellerbank Zinsstruktur Plus	/fonds/wkn/A0F564
Schroder ISF Asian Bond Absolute Return	/fonds/wkn/989157
Schroder ISF Asian Bond Absolute Return	/fonds/wkn/989155
Schroder ISF Asian Bond Absolute Return (acc)	/fonds/wkn/933352
Schroder ISF Asian Bond EUR Hedged	/fonds/wkn/A0M6H3
Schroder ISF Asian Equity Yield ACC	/fonds/wkn/A0B8MH
Schroder ISF Asian Local Currency Bond	/fonds/wkn/A0MV5E
Schroder ISF Asian Opportunities	/fonds/wkn/933406
Schroder ISF Asian Opportunities	/fonds/wkn/933407
Schroder ISF Asian Opportunities	/fonds/wkn/933408
Schroder ISF Asian Opportunities	/fonds/wkn/973045
Schroder ISF Asian Smaller Companies	/fonds/wkn/A0F6G9
Schroder ISF BRIC (Brazil Russia India China)	/fonds/wkn/A0HG8K
Schroder ISF BRIC (Brazil Russia India China) EUR	/fonds/wkn/A0HG8R
Schroder ISF BRIC ACC (EUR)	/fonds/wkn/A0HG8Q
Schroder ISF China Opportunities	/fonds/wkn/A0JDNN
Schroder ISF Emerg. Markets Debt Abs.Return EUR Hedged (acc)	/fonds/wkn/256777
Schroder ISF Emerging Asia	/fonds/wkn/A0BMNY
Schroder ISF Emerging Asia	/fonds/wkn/A0BMNZ
Schroder ISF Emerging Asia ACC	/fonds/wkn/A0BMNX
Schroder ISF Emerging Asia EUR	/fonds/wkn/A0JJYS
Schroder ISF Emerging Europe	/fonds/wkn/933673
Schroder ISF Emerging Europe	/fonds/wkn/933674
Schroder ISF Emerging Europe	/fonds/wkn/933675
Schroder ISF Emerging Europe	/fonds/wkn/933677
Schroder ISF Emerging Europe ACC	/fonds/wkn/933676
Schroder ISF Emerging Europe Debt Absolute Return	/fonds/wkn/934158
Schroder ISF Emerging Europe Debt Absolute Return	/fonds/wkn/934159
Schroder ISF Emerging Europe Debt Absolute Return	/fonds/wkn/934154
Schroder ISF Emerging Markets	/fonds/wkn/973114
Schroder ISF Emerging Markets Debt Absolute Return	/fonds/wkn/933360
Schroder ISF Emerging MarketsDebt Absolute Return (acc)	/fonds/wkn/933358
Schroder ISF EURO Bond	/fonds/wkn/989937
Schroder ISF EURO Bond ACC	/fonds/wkn/933361
Schroder ISF EURO Corporate Bond	/fonds/wkn/577943
Schroder ISF Global Diversified Growth	/fonds/wkn/A1JYBQ
SEB Asset Selection Fund	/fonds/wkn/A0J4TG
SEB Concept Biotechnology	/fonds/wkn/542164
SEB deLuxe - Multi Asset Balance	/fonds/wkn/602833
SEB deLuxe - Multi Asset Defensive	/fonds/wkn/602832
SEB Eastern Europe ex Russia Fund	/fonds/wkn/588459
SEB Eastern Europe Small Cap Fund	/fonds/wkn/A0B9Z3
SEB Ethical Europe Fund	/fonds/wkn/577936
SEB European Equity Small Caps	/fonds/wkn/989941
SEB Global Property Fund	/fonds/wkn/SEB1A9
SEB Green Bond Fund	/fonds/wkn/971297
SEB High Yield Fund	/fonds/wkn/588328
SEB ImmoInvest	/fonds/wkn/980230
SEB ImmoPortfolio Target Return Fund	/fonds/wkn/980231
SEB Nordic Fund	/fonds/wkn/974743
SEB oekoLux	/fonds/wkn/971898
SEB TrendSystemRenten	/fonds/wkn/416497
SEB TrendSystemRenten	/fonds/wkn/940839
Seilern Global Trust	/fonds/wkn/973105
Seilern Global Trust 	/fonds/wkn/676583
SEMPER REAL ESTATE	/fonds/wkn/A0RAVN
SGKB (LUX) FUND - Danube Tiger (EUR)	/fonds/wkn/808387
SI BESTSELECT	/fonds/wkn/A0MP26
Siemens Balanced	/fonds/wkn/A0KEXM
Siemens EuroCash	/fonds/wkn/977263
Siemens Euroinvest Aktien	/fonds/wkn/977258
Siemens Euroinvest Corporates	/fonds/wkn/A0MYQX
Siemens Euroinvest Renten	/fonds/wkn/977259
Siemens Global Growth	/fonds/wkn/977265
Siemens Weltinvest Aktien	/fonds/wkn/977262
Silk - African Lions Fund	/fonds/wkn/A0RAC3
SISF European Total Return	/fonds/wkn/A1JT6H
Spaengler Bond Corporate	/fonds/wkn/926218
SPaeNGLER BOND CORPORATE	/fonds/wkn/926219
Spaengler Bond High Yield	/fonds/wkn/565603
Spaengler Bond High Yield	/fonds/wkn/565604
Spaengler Equity Emerging Markets	/fonds/wkn/987380
Spaengler IQAM Balanced Protect 95	/fonds/wkn/989030
Spaengler IQAM Balanced Protect 95	/fonds/wkn/973100
Spaengler IQAM Bond EUR FlexD	/fonds/wkn/989033
Spaengler IQAM Bond EUR FlexD	/fonds/wkn/973096
Spaengler IQAM Bond USD FlexD	/fonds/wkn/989034
Spaengler IQAM Bond USD FlexD	/fonds/wkn/972472
Spaengler IQAM Equity Europe	/fonds/wkn/973101
SPAENGLER IQAM EQUITY SELECT GLOBAL	/fonds/wkn/989421
Spaengler IQAM Equity US	/fonds/wkn/658924
Spaengler IQAM ShortTerm EUR	/fonds/wkn/989031
Spaengler IQAM ShortTerm EUR	/fonds/wkn/973093
Spaengler IQAM SparTrust M	/fonds/wkn/973094
Spaengler IQAM SparTrust M	/fonds/wkn/989032
Spaengler Quality Growth Europe	/fonds/wkn/973098
Spaengler Quality Growth Pacific	/fonds/wkn/986612
Spaengler Quality Growth US	/fonds/wkn/971726
SpaenglerPrivat Ertrag Plus 	/fonds/wkn/676584
Special Opportunities OP	/fonds/wkn/921374
STABILITAS - GOLD RESOURCEN	/fonds/wkn/A0F6BP
STABILITAS - PACIFIC GOLD METALS	/fonds/wkn/A0ML6U
STABILITAS SILBER WEISSMETALLE	/fonds/wkn/A0KFA1
Stable Return Fund	/fonds/wkn/A0HF3W
Strategic Commodity Fund	/fonds/wkn/A0MNW6
Strategic Commodity Fund	/fonds/wkn/A0MNW7
Strategie Welt Secur	/fonds/wkn/A0DPZH
STRATEGIEFONDS SACHWERTE GLOBAL	/fonds/wkn/A0RHEQ
STRATEGIEFONDS SACHWERTE GLOBAL DEFENSIV	/fonds/wkn/A0RHER
Stratego Chance	/fonds/wkn/A0DNG2
Stratego Ertrag	/fonds/wkn/A0DNG5
STRATEGO GRUND	/fonds/wkn/A0ERSF
Stratego Konservativ	/fonds/wkn/531992
STUTTGARTER AKTIEN FONDS	/fonds/wkn/A0Q72H
STUTTGARTER DIVIDENDENFONDS	/fonds/wkn/A1CXWP
STUTTGARTER ENERGIEFONDS	/fonds/wkn/A0X82B
SUNARES SUSTAINABLE NATURAL RESOURCES	/fonds/wkn/A0ND6Y
SUPERIOR 3 - Ethik	/fonds/wkn/A0B5G4
Swedish Kroner Reserve	/fonds/wkn/358464
TC Fund Multi Asset Allocator 	/fonds/wkn/A0F5L7
The Alger American Asset Growth Fund	/fonds/wkn/986333
The Jupiter Global Fund - Jupiter European Growth	/fonds/wkn/A0J317
The Jupiter Global Fund - Jupiter European Opportunities	/fonds/wkn/A0J33N
